Order Date,Segment,Country,State,Category,Sub-Category,Sales
17/09/2017,Consumer,United States,Massachusetts,Furniture,Furnishings,191.82
18/07/2015,Consumer,United States,New York,Office Supplies,Binders,13.904
1/9/2018,Corporate,United States,Washington,Office Supplies,Appliances,314.6
1/9/2018,Corporate,United States,Washington,Furniture,Tables,283.56
22/06/2018,Home Office,United States,Michigan,Furniture,Chairs,487.96
2/9/2015,Consumer,United States,Arkansas,Office Supplies,Binders,1793.98
1/10/2016,Consumer,United States,Illinois,Office Supplies,Binders,2.992
1/10/2016,Consumer,United States,Illinois,Technology,Accessories,108.768
7/4/2016,Consumer,United States,New York,Office Supplies,Paper,25.92
7/4/2016,Consumer,United States,New York,Office Supplies,Storage,22.58
21/11/2018,Consumer,United States,Texas,Technology,Phones,55.176
17/12/2017,Consumer,United States,Michigan,Office Supplies,Binders,9892.74
19/09/2015,Corporate,United States,Arizona,Furniture,Tables,73.915
28/09/2015,Consumer,United States,Florida,Furniture,Furnishings,337.088
22/09/2016,Corporate,United States,California,Office Supplies,Appliances,61.44
7/11/2017,Corporate,United States,California,Technology,Accessories,479.97
16/12/2018,Corporate,United States,California,Office Supplies,Binders,5.984
16/12/2018,Corporate,United States,California,Technology,Accessories,189.95
16/12/2018,Corporate,United States,California,Technology,Accessories,149.95
16/12/2018,Corporate,United States,California,Office Supplies,Art,29.95
16/12/2018,Corporate,United States,California,Office Supplies,Labels,44.4
21/09/2015,Home Office,United States,New York,Office Supplies,Art,66.03
18/05/2016,Corporate,United States,California,Office Supplies,Paper,10.86
26/03/2015,Corporate,United States,California,Office Supplies,Art,3.36
26/03/2015,Corporate,United States,California,Office Supplies,Binders,27.936
26/03/2015,Corporate,United States,California,Technology,Phones,28.784
22/09/2018,Consumer,United States,California,Office Supplies,Supplies,21.96
12/9/2016,Consumer,United States,Washington,Technology,Accessories,21.98
2/11/2016,Home Office,United States,New York,Furniture,Chairs,2621.322
20/10/2016,Consumer,United States,California,Furniture,Furnishings,74.76
20/10/2016,Consumer,United States,California,Furniture,Tables,364.776
14/06/2017,Corporate,United States,Washington,Furniture,Tables,1115.17
20/11/2016,Corporate,United States,California,Office Supplies,Binders,89.696
20/11/2016,Corporate,United States,California,Office Supplies,Labels,50.12
28/02/2017,Corporate,United States,New York,Office Supplies,Fasteners,36.48
14/10/2015,Consumer,United States,Illinois,Office Supplies,Paper,322.192
14/10/2015,Consumer,United States,Illinois,Office Supplies,Binders,2.946
14/10/2015,Consumer,United States,Illinois,Office Supplies,Paper,19.136
26/05/2018,Consumer,United States,Virginia,Technology,Accessories,23.08
4/2/2017,Consumer,United States,Maryland,Technology,Phones,90.48
2/9/2017,Consumer,United States,Washington,Furniture,Chairs,215.976
2/9/2017,Consumer,United States,Washington,Office Supplies,Envelopes,65.94
4/12/2018,Corporate,United States,Pennsylvania,Furniture,Furnishings,11.352
12/6/2016,Home Office,United States,Indiana,Office Supplies,Storage,24.56
4/9/2017,Consumer,United States,Missouri,Office Supplies,Envelopes,16.56
4/9/2017,Consumer,United States,Missouri,Technology,Accessories,279.95
21/04/2015,Corporate,United States,Kentucky,Office Supplies,Storage,828.84
5/11/2016,Consumer,United States,Ohio,Office Supplies,Binders,7.218
5/11/2016,Consumer,United States,Ohio,Office Supplies,Supplies,27.2
3/11/2015,Corporate,United States,Nebraska,Technology,Accessories,89.97
16/02/2017,Consumer,United States,Kentucky,Furniture,Furnishings,318.08
16/02/2017,Consumer,United States,Kentucky,Office Supplies,Binders,5.8
11/9/2018,Corporate,United States,California,Technology,Phones,143.952
11/9/2018,Corporate,United States,California,Office Supplies,Paper,19.44
2/11/2018,Consumer,United States,Virginia,Office Supplies,Art,5.56
6/2/2016,Corporate,United States,Virginia,Office Supplies,Storage,146.73
6/2/2016,Corporate,United States,Virginia,Office Supplies,Paper,29.9
10/9/2017,Consumer,United States,California,Office Supplies,Binders,276.784
26/09/2017,Corporate,United States,Texas,Office Supplies,Appliances,93.032
26/09/2017,Corporate,United States,Texas,Furniture,Chairs,454.965
15/12/2016,Corporate,United States,North Carolina,Technology,Phones,246.168
17/09/2017,Consumer,United States,Ohio,Office Supplies,Storage,295.4
13/10/2018,Consumer,United States,Kentucky,Office Supplies,Storage,348.56
28/06/2016,Corporate,United States,Ohio,Office Supplies,Paper,15.552
28/06/2016,Corporate,United States,Ohio,Furniture,Bookcases,482.94
1/6/2016,Consumer,United States,Michigan,Technology,Phones,299.98
1/6/2016,Consumer,United States,Michigan,Office Supplies,Binders,403.68
1/6/2016,Consumer,United States,Michigan,Technology,Phones,41.9
1/6/2016,Consumer,United States,Michigan,Office Supplies,Labels,28.91
12/4/2015,Consumer,United States,Indiana,Office Supplies,Paper,32.4
12/10/2018,Home Office,United States,Texas,Technology,Phones,369.544
12/10/2018,Home Office,United States,Texas,Office Supplies,Paper,10.368
12/10/2018,Home Office,United States,Texas,Technology,Accessories,791.88
7/11/2016,Consumer,United States,Texas,Office Supplies,Art,23.64
7/11/2016,Consumer,United States,Texas,Office Supplies,Storage,84.784
7/11/2016,Consumer,United States,Texas,Furniture,Furnishings,64.96
7/11/2016,Consumer,United States,Texas,Office Supplies,Binders,32.06
7/11/2016,Consumer,United States,Texas,Office Supplies,Storage,177.648
7/11/2016,Consumer,United States,Texas,Technology,Machines,287.91
25/05/2016,Corporate,United States,Texas,Office Supplies,Supplies,22.368
25/05/2016,Corporate,United States,Texas,Office Supplies,Paper,32.368
25/05/2016,Corporate,United States,Texas,Technology,Accessories,207.984
13/10/2015,Home Office,United States,Virginia,Office Supplies,Envelopes,36.4
13/10/2015,Home Office,United States,Virginia,Technology,Accessories,22.96
13/10/2015,Home Office,United States,Virginia,Office Supplies,Storage,315.2
13/10/2015,Home Office,United States,Virginia,Office Supplies,Binders,15.18
7/2/2017,Corporate,United States,California,Technology,Phones,623.96
19/01/2018,Consumer,United States,Pennsylvania,Technology,Phones,429.6
19/01/2018,Consumer,United States,Pennsylvania,Furniture,Furnishings,31.968
19/01/2018,Consumer,United States,Pennsylvania,Furniture,Chairs,887.271
19/01/2018,Consumer,United States,Pennsylvania,Office Supplies,Paper,21.696
6/6/2017,Home Office,United States,California,Office Supplies,Labels,22.05
6/6/2017,Home Office,United States,California,Office Supplies,Paper,99.9
18/03/2018,Corporate,United States,California,Office Supplies,Appliances,90.86
24/11/2018,Consumer,United States,California,Office Supplies,Paper,7.78
26/11/2017,Consumer,United States,Pennsylvania,Office Supplies,Binders,78.759
18/08/2017,Home Office,United States,Texas,Furniture,Furnishings,9.552
18/08/2017,Home Office,United States,Texas,Furniture,Furnishings,5.344
28/11/2016,Home Office,United States,New Mexico,Office Supplies,Art,8.28
25/05/2018,Consumer,United States,Texas,Office Supplies,Storage,50.136
4/9/2018,Corporate,United States,Oregon,Office Supplies,Binders,88.074
24/03/2017,Consumer,United States,Ohio,Furniture,Bookcases,301.47
24/03/2017,Consumer,United States,Ohio,Office Supplies,Art,18.656
28/05/2018,Corporate,United States,Maryland,Furniture,Furnishings,27.46
28/05/2018,Corporate,United States,Maryland,Office Supplies,Appliances,125.13
31/08/2016,Home Office,United States,California,Technology,Phones,555.96
12/4/2017,Corporate,United States,North Carolina,Office Supplies,Storage,129.552
12/4/2017,Corporate,United States,North Carolina,Office Supplies,Storage,51.984
12/4/2017,Corporate,United States,North Carolina,Office Supplies,Paper,10.272
2/2/2015,Consumer,United States,Florida,Office Supplies,Binders,18.336
2/2/2015,Consumer,United States,Florida,Technology,Phones,180.96
2/9/2015,Consumer,United States,Illinois,Technology,Accessories,475.944
30/09/2018,Home Office,United States,California,Technology,Accessories,159.98
5/9/2017,Corporate,United States,New York,Technology,Phones,43.6
20/05/2018,Consumer,United States,Nevada,Office Supplies,Binders,8.288
20/05/2018,Consumer,United States,Nevada,Technology,Phones,1123.128
20/05/2018,Consumer,United States,Nevada,Office Supplies,Appliances,64.9
20/09/2016,Consumer,United States,Illinois,Office Supplies,Binders,2.808
23/01/2017,Corporate,United States,Vermont,Technology,Accessories,99.98
23/01/2017,Corporate,United States,Vermont,Office Supplies,Art,8.04
23/01/2017,Corporate,United States,Vermont,Office Supplies,Storage,1564.29
1/6/2015,Corporate,United States,Michigan,Office Supplies,Binders,138.56
1/6/2015,Corporate,United States,Michigan,Office Supplies,Appliances,65.52
24/09/2016,Consumer,United States,Arizona,Office Supplies,Art,14.576
24/09/2016,Consumer,United States,Arizona,Technology,Accessories,23.2
24/09/2016,Consumer,United States,Arizona,Office Supplies,Art,16.464
1/8/2017,Consumer,United States,Pennsylvania,Furniture,Furnishings,19.312
23/01/2015,Consumer,United States,Nevada,Office Supplies,Paper,40.08
4/8/2015,Corporate,United States,Maine,Office Supplies,Appliances,101.96
4/8/2015,Corporate,United States,Maine,Office Supplies,Paper,259.74
4/8/2015,Corporate,United States,Maine,Technology,Accessories,255.42
9/8/2017,Home Office,United States,Tennessee,Office Supplies,Binders,4.338
9/8/2017,Home Office,United States,Tennessee,Office Supplies,Binders,11.88
8/12/2017,Consumer,United States,Wisconsin,Furniture,Bookcases,405.86
8/12/2017,Consumer,United States,Wisconsin,Furniture,Chairs,680.01
8/6/2016,Consumer,United States,Illinois,Technology,Accessories,2.376
8/6/2016,Consumer,United States,Illinois,Office Supplies,Appliances,143.128
24/06/2017,Consumer,United States,California,Technology,Machines,4476.8
24/06/2017,Consumer,United States,California,Office Supplies,Paper,104.85
24/06/2017,Consumer,United States,California,Office Supplies,Appliances,241.44
15/03/2017,Home Office,United States,Mississippi,Office Supplies,Paper,319.76
15/03/2017,Home Office,United States,Mississippi,Office Supplies,Paper,45.68
1/12/2017,Home Office,United States,California,Furniture,Furnishings,31.96
1/12/2017,Home Office,United States,California,Office Supplies,Paper,47.9
1/12/2017,Home Office,United States,California,Office Supplies,Storage,1112.94
1/12/2017,Home Office,United States,California,Office Supplies,Envelopes,22.92
12/6/2018,Consumer,United States,Washington,Technology,Phones,71.976
12/6/2018,Consumer,United States,Washington,Office Supplies,Paper,19.44
19/03/2017,Corporate,United States,Tennessee,Office Supplies,Binders,31.086
14/11/2017,Consumer,United States,New York,Technology,Phones,13.98
14/11/2017,Consumer,United States,New York,Office Supplies,Art,23.65
7/8/2018,Consumer,United States,California,Technology,Phones,707.88
7/8/2018,Consumer,United States,California,Office Supplies,Binders,11.952
7/8/2018,Consumer,United States,California,Office Supplies,Binders,31.128
7/8/2018,Consumer,United States,California,Technology,Accessories,55.76
7/8/2018,Consumer,United States,California,Office Supplies,Paper,24.56
7/8/2018,Consumer,United States,California,Furniture,Furnishings,51.75
7/8/2018,Consumer,United States,California,Furniture,Chairs,207.184
7/8/2018,Consumer,United States,California,Office Supplies,Appliances,1473.1
21/08/2016,Home Office,United States,Pennsylvania,Office Supplies,Supplies,3.488
21/08/2016,Home Office,United States,Pennsylvania,Technology,Accessories,21.728
21/08/2016,Home Office,United States,Pennsylvania,Office Supplies,Storage,663.072
21/08/2016,Home Office,United States,Pennsylvania,Office Supplies,Binders,99.588
21/08/2016,Home Office,United States,Pennsylvania,Office Supplies,Paper,49.568
2/11/2016,Corporate,United States,Texas,Office Supplies,Binders,29.372
2/11/2016,Corporate,United States,Texas,Technology,Phones,344.704
30/11/2015,Consumer,United States,Arizona,Office Supplies,Supplies,47.992
30/11/2015,Consumer,United States,Arizona,Technology,Accessories,102.24
10/5/2015,Consumer,United States,California,Office Supplies,Paper,39.96
10/5/2015,Consumer,United States,California,Technology,Phones,1432
10/5/2015,Consumer,United States,California,Office Supplies,Supplies,41.04
10/5/2015,Consumer,United States,California,Furniture,Chairs,256.784
17/10/2017,Consumer,United States,New Jersey,Furniture,Bookcases,120.98
17/10/2017,Consumer,United States,New Jersey,Office Supplies,Binders,315.98
30/10/2017,Corporate,United States,New York,Office Supplies,Binders,28.752
30/10/2017,Corporate,United States,New York,Office Supplies,Art,114.95
1/12/2017,Corporate,United States,California,Office Supplies,Art,23.04
21/04/2017,Consumer,United States,Connecticut,Office Supplies,Art,15.48
21/04/2017,Consumer,United States,Connecticut,Office Supplies,Paper,51.84
3/8/2018,Consumer,United States,Illinois,Technology,Accessories,39.816
3/8/2018,Corporate,United States,Washington,Office Supplies,Storage,16.06
11/12/2018,Home Office,United States,Iowa,Office Supplies,Envelopes,7.28
11/12/2018,Home Office,United States,Iowa,Office Supplies,Binders,5.4
14/03/2016,Consumer,United States,California,Office Supplies,Paper,19.44
8/12/2015,Corporate,United States,California,Furniture,Furnishings,39.88
8/12/2015,Corporate,United States,California,Furniture,Furnishings,79.44
30/09/2018,Corporate,United States,Pennsylvania,Office Supplies,Labels,20.664
21/11/2017,Corporate,United States,California,Office Supplies,Paper,32.4
24/11/2018,Corporate,United States,Texas,Office Supplies,Appliances,13.762
14/11/2018,Home Office,United States,Minnesota,Office Supplies,Envelopes,15.28
16/08/2016,Consumer,United States,Pennsylvania,Office Supplies,Storage,44.688
16/08/2016,Consumer,United States,Pennsylvania,Furniture,Bookcases,301.47
13/10/2018,Consumer,United States,Louisiana,Office Supplies,Labels,11.07
13/10/2018,Consumer,United States,Louisiana,Furniture,Tables,1504.52
13/10/2018,Consumer,United States,Louisiana,Office Supplies,Paper,25.92
4/11/2018,Home Office,United States,Texas,Office Supplies,Binders,7.536
4/11/2018,Home Office,United States,Texas,Office Supplies,Binders,1.408
4/11/2018,Home Office,United States,Texas,Office Supplies,Binders,4.144
4/11/2018,Home Office,United States,Texas,Office Supplies,Storage,52.752
19/03/2018,Corporate,United States,California,Office Supplies,Appliances,381.36
3/11/2015,Home Office,United States,California,Office Supplies,Art,6.72
23/07/2018,Consumer,United States,California,Office Supplies,Binders,15.192
23/07/2018,Consumer,United States,California,Office Supplies,Paper,58.32
